Standard_Bangla,dialect_speech,English_translation
আমাদের নামের প্রয়োজন হয় না,আমরার নাম ওর দরকার লাগে না,
আমাদের পারিবারিক ভাবে বিয়ে হয়,আমরার পরিবার তাকি ওউ বিয়া ওইছিল,
আমাদের পরিবারে আম্মুর অবদানই বেশি বলে আমি মনে করি,আমরার পরিবার-ও আম্মার অবদান ওউ সব তাকি বেশি বলয়া আমি মনো করি,
আমাদের পুরা বাড়ি জুড়ে বাবা একা দুই তিনজন কাজের লোক আছে সাথে,আমরার পুরা বাড়ি জুড়িয়া আব্বা এখলা দুই তিনজন কামলা আছে লগে,
আমাদের ফ্যামিলি থেকে ওদের ফ্যামিলি অনেক বড়লোক,আমরার ফ্যামিলি থাকি তারার ফ্যামিলি বাক্কা ধনী,
আমাদের বিয়ের পর থেকেই নানা ছোটখাটো কারনে ঝগড়া লেগে থাকতো,আমরার বিয়ার বাদে তাকি ওউ নানা ছোটমুটো ব্যাপার তাকি ঝগড়া লাগি যাইতো,
আমাদের মধ্যেবিও পরিবার,আমরার মধ্যবিত্ত পরিবার,
আমাদের মধ্যে ভালোবাসার কোনো কমতি নেই,আমরার মাঝে পিরিতর কুনো কমতি নায়,
আমাদের মধ্যে প্রায়সময় ঝগড়া হয়,আমরার মাঝে প্রায় ওউ ঝগড়া ওয়,
আমাদের ম্যাক্সিমাম কথা হয়েছে অনলাইনে,আমরার ম্যাক্সিমাম মাত অইছে অনলাইনো,
আমাদের যাওয়ার কথা শুনে সেও যাইতে চাইল,আমরার যাওয়ার কথা হুনিয়া হেও যাইতো চাইলো,
আমাদের রঙ্গিন ছবি তুলতে হবে,আমরার রঙ্গিন ছবি তুলা লাগবো,
আমাদের সাথে আমার আব্বু তেমন সময় কাটাতো না,আমরার লগে আমার আব্বার ওতো সময় কাটতো না,
