Standard_Bangla,dialect_speech,English_translation
কেউ তাকে ভালোবাসতো নাহ,কেউ তোরে ভালোব্যাইসত নাহ,
সে খুবই খারাপ ছিল,হেতে বহুত খারাপ আছিলো,
গ্রামের মানুষরা ছেলেটির থেকে দূরে থাকতে চেষ্টা করত,গ্যেরামের মানুষঅগল হোলাগার তুন দূরে থ্যাইকবের চেষ্টা কইতো,
আপনি এতো খারাপ হয়ে কেন আছেন,আন্নে এতো খারাপ অই কিল্লাই আছেন?,
খাওয়ার সময় খুব বেশি ব্যথা করছে দাঁতে,খাইবের সময় বহুত বেদনা করের দাঁতে,
এটা কি ধরনের প্রশ্ন,ইয়া কেচ্ছা প্রশ্ন?,
তুমি থাকো কোথায়,তুুওই কন্ডে থাকো ?,
আমরা কেন যাচ্ছি না,আন্ডা কিল্লাই যাইর না ?,
কাজে ফাঁকি দিও না,কামে গাফেলতি করিও না,
আপনাকে কেমন ভাবে সাহায্য করতে পারি,আন্নেরে কেন্নে সাহায্য কইরতাম হারি?,
আমি বাংলা ভাষা বুঝি,আই বাংলা কতা বুজি,
আমি আপনার সাথে আছি,আই আন্নের লগে আছি?,
আপনি কি একটি বাংলা গান গাইতে পারেন,আন্নে কি ইজ্ঞা বাংলা গান গাইতে হাইরবেন ?,
আমি আপনাকে কখনো ভুলব না,আই আন্নেরে কোনোদিন ভুইলতাম হাইতান্ন,
আপনি কি এখানে রাস্তা দেখতে পাচ্ছেন,আন্নে কি ইয়ানে রাস্তা দেখতে হারেন ?,
