Standard_Bangla,dialect_speech,English_translation
সে অপমান করে,ইতে অফমান গরিয়ে,He insults
সে আমাকে দেখে বলল কে,ইতে অ্যাঁরে চ্যাঁই হইলো কেডা,
সে আমাকে ধরেছে তুই কেন এসেছিস,ইতে অ্যাঁরে ধইজ্জ্যে তুঁই কিল্লাই আইচ্চুস,
সে আমাকে বাড়ি দিবে,ইতে অ্যাঁরে বাড়ি দিতি,
সে আমাকে একটি উপহার দিয়েছে,ইতে আঁরে ওজ্ঞা উফার দিয়্যে,He gave me a present
সে এসে সে মেয়ের কাছে গিয়ে বলল,ইতে আই ইতে মাইয়্যার হাছে গিয়্যি হইলো,
সে হঠাৎ যদি মরে যায়,ইতে আতিক্কে যদি মরি যায়,
সে আর কিছু বলার আগে সে বলল,ইতে আর কিসু হইবের আগে হইলো,
সে আমার গ্রামের বাড়ীতে এসেছিল,ইতে আর গ্রামোত বাড়িত আসসিলো,
সে আমার পরিবারের কাউকে সম্মান করেনা,ইতে আর ফরিবারোর কাওরে সম্মান নো গরে,He doesn't respect anyone in my family
সে আমাকে অপমান করে,ইতে আরে অফমান গরিয়ে,He insults me
সে আমাকে একটি উপহার দিয়েছে,ইতে আরে ওগগা উফার দিয়ে,He gave me a gift.
এটা আরেক মাদারবোর্ড,ইতে আরেক মাদারচুদ,
সে তার বাপের বাড়িতে থাকতে নাকি ১০ টার আগে ঘুম থেকে উঠতো নাহ,ইতে ইতার বাফোর বাড়ীত থাকিতো নাকি ১০ টার আগোত ঘুমের তুন নো উঠিত,He used to stay at his father's house or wake up before 10 o'clock
সে তার নিজের কাজ করতে থাকে,ইতে ইতের নিজর কাম গরিতে থাহে,
সে খুবই বেয়াদব,ইতে ইবা বেশি বেয়াদব,He is very rude
সে এটি পারবে না,ইতে ইবে ন ফাইত্ত,
সে একটা করে ডিম দেয়,ইতে উজ্ঞো গরে দিম দে,
ও একটা জানোয়ার পুলিশকে ধন্যবাদ,ইতে উজ্ঞো জানোয়ার ধন্যবাদ ফুলিশুরে।,
